30
26.77828288	63.98097202	72.25900696	34.05347216	46.51563974	60.63708999	31.98759422	13.73557642	62.5533227	24.28998141	20.88677328	29.28366542	42.61796287	18.85699845	32.57548675	59.45527433	15.38179201	55.83949657	29.86554789	48.94072401	18.12243281	39.47315944	-1	74.71242897	67.67808139	69.44812653	31.91473993	26.6126575	54.01668318	44.73183085	76.68331234
49.48646832	70.92227191	78.33529952	53.11929676	29.49051214	83.7127814	95.45025413	88.22463328	22.9024859	50.47378188	81.50993161	103.7904908	61.06370156	92.92027364	64.33181526	73.80496477	81.51303089	62.26089111	83.60388179	38.84696509	61.88884938	73.53078672	74.71242897	-1	26.93626906	36.02698438	47.76229176	100.6791919	82.20888332	46.66247382	20.08280598
41.08644669	86.41833289	51.82749225	59.0173266	24.51644654	59.12992224	79.97477355	79.62470259	42.02519943	45.20604331	80.87750011	94.34958438	39.99940538	86.49521583	69.88306275	48.77025008	78.82565212	76.40789222	85.74220689	51.17965444	60.951054	80.6801018	67.67808139	26.93626906	-1	9.231028854	35.91088086	90.61257483	58.81786619	27.05081671	11.66235982
43.74672747	94.07709827	43.57158068	65.04431605	30.41292408	52.46497829	77.95100359	80.46935114	50.88088201	48.68342062	84.45265449	94.56973565	36.42256783	87.99168346	75.50540657	41.93975748	81.78723938	83.90549269	90.06125975	58.84264426	65.01678504	86.48452652	69.44812653	36.02698438	9.231028854	-1	37.64762618	90.65637861	52.99182273	25.73722194	18.58731217
6.981207069	69.48169504	51.68526558	35.34171771	18.38607327	47.27986706	47.68820427	43.74360242	44.00558776	13.08486783	47.43947695	58.66903131	21.74308308	50.64972493	43.2024292	40.85026173	44.30608969	59.18704618	53.96887759	39.10401433	29.25918219	54.10068256	31.91473993	47.76229176	35.91088086	37.64762618	-1	55.06274863	42.84354817	14.70587834	45.57633502
51.50844071	84.60738478	81.5861143	59.2616836	71.75567807	66.07830612	22.35795689	12.92883514	89.15866673	50.2924924	34.72235552	4.218250382	57.59954773	14.44738277	54.86301052	69.10322207	29.2306276	78.12928554	42.70429269	75.10364963	43.70573469	58.08361575	26.6126575	100.6791919	90.61257483	90.65637861	55.06274863	-1	59.26861535	64.92807629	100.6336614
47.59241358	110.3884786	23.18317026	75.87117665	57.37415499	6.893964514	38.18783286	56.01516918	85.35710545	52.96797576	74.90161714	63.40839287	22.0762165	65.35170677	80.83847907	12.98040354	69.26380718	100.4480906	83.78290869	81.93292681	64.38734435	90.47476666	54.01668318	82.20888332	58.81786619	52.99182273	42.84354817	59.26861535	-1	36.05546053	70.39768981
21.68102878	82.3880063	39.1625722	49.04232558	21.85404589	38.69171551	52.95178482	54.98376826	49.95513473	27.70900655	61.78137664	68.85979211	14.40748277	62.84871495	57.61336401	30.16155396	58.24751069	71.97967256	68.58324187	49.65909083	43.96297902	68.59498563	44.73183085	46.66247382	27.05081671	25.73722194	14.70587834	64.92807629	36.05546053	-1	38.34604462
49.90751446	87.27366002	62.15347665	63.4701792	30.98091739	70.49570383	91.06113793	89.19331252	40.16049275	53.17878087	88.07819504	104.2413718	51.60889312	95.53377953	74.71110451	60.05473833	86.66720533	77.77588881	92.05404671	52.77245416	67.92584875	85.06459592	76.68331234	20.08280598	11.66235982	18.58731217	45.57633502	100.6336614	70.39768981	38.34604462	-1
5
90 90 90 90 90
