25
1000    400    150    50 300    100    200    50 250    75 250    500    150    50 200    300    150    250    300    350    150    180    350    250    275
16.60000438	18.23862984	24.53385688	45.61377846	37.07368669	24.87718376	2.037123741	5.674695194	6.219881939	5.912708062	0	26.10044913	2.65769761	36.10041148	34.37140668	5.100355543	58.30650453	53.80059056	14.47516628	71.36597397	14.50405128	75.59738121	41.34851211	33.13257212	22.27411552	7.069046492
16.77157734	35.19793431	33.07960655	52.33878186	15.24587529	9.555543947	25.11562944	23.83572945	26.73451634	28.98104421	26.10044913	0	26.58949848	58.87490297	58.13265003	22.35246204	33.69359012	30.18811068	19.10711884	58.77549606	35.39313737	54.47869834	60.96116474	46.0575048	40.31742601	27.29990653
15.39923274	20.73549828	27.19135835	48.25163095	38.36693719	24.38550046	4.601122857	8.20401932	8.864342926	3.43431154	2.65769761	26.58949848	0	37.51576322	35.55750961	4.371504203	59.36717063	53.37197635	16.6905792	69.55504701	16.72178702	77.24175392	43.24877303	35.6536764	24.6028294	9.697735251
52.69974452	24.50774027	32.06456819	37.06321455	64.07901539	60.3514087	35.89949215	35.67721072	32.71308413	38.01711512	36.10041148	58.87490297	37.51576322	0	4	41.20052166	85.15682388	88.62374229	40.25734378	106.8186786	23.49961644	95.27082761	10.75774479	24.08309716	19.87873105	31.98111744
50.89957832	24.75425889	33.20422463	40.15153637	64.25841745	58.98981746	34.38193705	34.55070716	31.58293643	35.74289124	34.37140668	58.13265003	35.55750961	4	0	39.44346568	85.5644123	87.55925821	39.92890842	104.4392671	22.83978925	96.63350658	14.73882875	26.56124186	20.58902494	30.92403391
11.49964939	22.49715262	27.46091834	48.93341778	34.67020819	20.06577585	5.745387297	8.225327349	10.17966509	6.725417995	5.100355543	22.35246204	4.371504203	41.20052166	39.44346568	0	55.41247058	49.04995573	14.89435601	66.40046391	19.30838792	73.87605969	46.32582364	37.19328563	26.8642898	11.10138892
50.19969123	60.81533113	53.67335372	63.9733085	21.61815903	40.89015803	56.8722795	54.52111145	56.96093822	62.13766474	58.30650453	33.69359012	59.36717063	85.15682388	85.5644123	55.41247058	0	32.141	46.5554543	71.5317	63.37499725	24.56847777	83.76508222	65.45231993	65.27812145	57.20738152
38.67022189	65.34526472	62.86844981	80.51472599	33.55990824	28.9869697	53.39820283	53.01684582	55.98744611	54.65456254	53.80059056	30.18811068	53.37197635	88.62374229	87.55925821	49.04995573	32.141	0	49.29211931	39.3907	65.15077526	56.38066301	91.13790683	75.93669235	70.47068476	56.67708144
20.99237064	16.13846724	15.29500981	36.50923205	24.9402511	23.47476646	12.50048964	9.101280624	10.81130724	20.1214508	14.47516628	19.10711884	16.6905792	40.25734378	39.92890842	14.89435601	46.5554543	49.29211931	0	74.62482338	17.14919185	61.83155849	41.85558057	27.63999003	21.24005441	10.8643281
55.29316116	88.25017503	89.90801435	110.5867835	68.93112444	51.36687875	72.10793731	73.69000124	76.27268366	68.80192701	71.36597397	58.77549606	69.55504701	106.8186786	104.4392671	66.40046391	71.5317	39.3907	74.62482338	0	85.68559163	95.66862166	112.7128922	101.9843295	92.99289536	77.17486748
30.49662335	5.615095369	15.60891848	33.67477685	41.84585566	37.16689236	13.57975403	12.44938272	9.584438017	18.72592553	14.50405128	35.39313737	16.72178702	23.49961644	22.83978925	19.30838792	63.37499725	65.15077526	17.14919185	85.68559163	0	76.67623867	27.14266081	19.73206538	7.981084503	8.746435617
71.19944452	72.71000619	63.43936475	65.75310259	39.63446102	63.03147346	73.82984928	70.79031681	72.62854255	80.41663364	75.59738121	54.47869834	77.24175392	95.27082761	96.63350658	73.87605969	24.56847777	56.38066301	61.83155849	95.66862166	76.67623867	0	91.19024564	72.40209171	76.15517094	72.60445165
57.62811814	25.82106311	30.19092745	28.89728015	63.61099433	64.01403321	40.65513705	39.50257149	36.7083242	44.47360067	41.34851211	60.96116474	43.24877303	10.75774479	14.73882875	46.32582364	83.76508222	91.13790683	41.85558057	112.7128922	27.14266081	91.19024564	0	18.83248428	20.69719914	35.84553668
47.09970768	14.92535574	13.07572422	14.87789447	46.0745772	51.09614908	31.65558772	29.07332554	27.08873709	38.1248923	33.13257212	46.0575048	35.6536764	24.08309716	26.56124186	37.19328563	65.45231993	75.93669235	27.63999003	101.9843295	19.73206538	72.40209171	18.83248428	0	12.095	26.17956768
37.69976197	5.126874705	12.75515787	26.63091144	44.26397511	43.4313956	21.12762869	19.30919942	16.75955242	26.70362559	22.27411552	40.31742601	24.6028294	19.87873105	20.58902494	26.8642898	65.27812145	70.47068476	21.24005441	92.99289536	7.981084503	76.15517094	20.69719914	12.095	0	15.84622896
21.89526204	11.39832444	17.63560603	38.55421248	35.60415846	28.45646941	5.476020046	3.716201555	0.92191144	12.65636424	7.069046492	27.29990653	9.697735251	31.98111744	30.92403391	11.10138892	57.20738152	56.67708144	10.8643281	77.17486748	8.746435617	72.60445165	35.84553668	26.17956768	15.84622896	0
5
1500 1500 1500 1500 1500
